InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancellation,IsReturn,InvalidQuantity,InvalidPrice,MissingCustomer,MissingDescription,IsDuplicate
C571023,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2011-10-13 12:18:00,1.25,15239,United Kingdom,True,True,True,False,False,False,False
C571023,23118,PARISIENNE JEWELLERY DRAWER,-1,2011-10-13 12:18:00,7.5,15239,United Kingdom,True,True,True,False,False,False,False
C571023,23112,PARISIENNE CURIO CABINET,-1,2011-10-13 12:18:00,7.5,15239,United Kingdom,True,True,True,False,False,False,False
571027,72816,,-36,2011-10-13 12:19:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C571029,22149,FELTCRAFT 6 FLOWER FRIENDS,-2,2011-10-13 12:23:00,2.1,13035,United Kingdom,True,True,True,False,False,False,False
C571029,22150,3 STRIPEY MICE FELTCRAFT,-3,2011-10-13 12:23:00,1.95,13035,United Kingdom,True,True,True,False,False,False,False
C571029,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-12,2011-10-13 12:23:00,2.1,13035,United Kingdom,True,True,True,False,False,False,False
571037,20669,,-25,2011-10-13 12:58:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C571045,21731,RED TOADSTOOL LED NIGHT LIGHT,-12,2011-10-13 13:32:00,1.65,15606,United Kingdom,True,True,True,False,False,False,False
C571051,22423,REGENCY CAKESTAND 3 TIER,-1,2011-10-13 13:49:00,12.75,14626,United Kingdom,True,True,True,False,False,False,False
C571059,21257,VICTORIAN SEWING BOX MEDIUM,-1,2011-10-13 14:27:00,7.95,17813,United Kingdom,True,True,True,False,False,False,False
C571059,23152,IVORY SWEETHEART WIRE LETTER RACK,-1,2011-10-13 14:27:00,3.75,17813,United Kingdom,True,True,True,False,False,False,False
C571059,84879,ASSORTED COLOUR BIRD ORNAMENT,-7,2011-10-13 14:27:00,1.69,17813,United Kingdom,True,True,True,False,False,False,False
C571059,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2011-10-13 14:27:00,9.95,17813,United Kingdom,True,True,True,False,False,False,False
C571059,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-13 14:27:00,12.75,17813,United Kingdom,True,True,True,False,False,False,False
C571059,85053,FRENCH ENAMEL CANDLEHOLDER,-1,2011-10-13 14:27:00,2.1,17813,United Kingdom,True,True,True,False,False,False,False
C571066,22405,MONEY BOX POCKET MONEY DESIGN,-1,2011-10-13 15:05:00,1.06,12709,Germany,True,True,True,False,False,False,False
C571066,21238,RED RETROSPOT CUP,-1,2011-10-13 15:05:00,0.85,12709,Germany,True,True,True,False,False,False,False
C571066,21658,GLASS  BEURRE DISH,-2,2011-10-13 15:05:00,3.95,12709,Germany,True,True,True,False,False,False,False
C571066,22960,JAM MAKING SET WITH JARS,-1,2011-10-13 15:05:00,3.75,12709,Germany,True,True,True,False,False,False,False
571112,22637,damages,-65,2011-10-13 17:36:00,0.0,,United Kingdom,False,True,True,True,True,False,False
571113,21407,,-19,2011-10-13 17:37:00,0.0,,United Kingdom,False,True,True,True,True,True,False
571114,23159,,-99,2011-10-13 17:40:00,0.0,,United Kingdom,False,True,True,True,True,True,False
571115,82567,,-73,2011-10-13 17:40:00,0.0,,United Kingdom,False,True,True,True,True,True,False
571116,23131,?,-49,2011-10-13 17:46:00,0.0,,United Kingdom,False,True,True,True,True,False,False
571124,72802A,Wet pallet-thrown away,-306,2011-10-14 09:36:00,0.0,,United Kingdom,False,True,True,True,True,False,False
571126,72802A,?,-50,2011-10-14 09:53:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C571127,35970,ZINC FOLKART SLEIGH BELLS,-36,2011-10-14 10:01:00,1.69,12583,France,True,True,True,False,False,False,False
571130,72802C,check,-37,2011-10-14 10:05:00,0.0,,United Kingdom,False,True,True,True,True,False,False
571131,72802B,check,-51,2011-10-14 10:13:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C571186,21464,DISCO BALL ROTATOR BATTERY OPERATED,-2,2011-10-14 11:28:00,4.25,14390,United Kingdom,True,True,True,False,False,False,False
C571196,84991,60 TEATIME FAIRY CAKE CASES,-24,2011-10-14 12:02:00,0.55,,United Kingdom,True,True,True,False,True,False,False
C571196,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-12,2011-10-14 12:02:00,1.25,,United Kingdom,True,True,True,False,True,False,False
C571196,23354,6 GIFT TAGS 50'S CHRISTMAS,-12,2011-10-14 12:02:00,0.83,,United Kingdom,True,True,True,False,True,False,False
C571196,23353,6 GIFT TAGS VINTAGE CHRISTMAS,-12,2011-10-14 12:02:00,0.83,,United Kingdom,True,True,True,False,True,False,False
C571196,23352,ROLL WRAP 50'S RED CHRISTMAS,-12,2011-10-14 12:02:00,1.25,,United Kingdom,True,True,True,False,True,False,False
C571196,23351,ROLL WRAP 50'S CHRISTMAS,-12,2011-10-14 12:02:00,1.25,,United Kingdom,True,True,True,False,True,False,False
C571196,23350,ROLL WRAP VINTAGE SPOT,-12,2011-10-14 12:02:00,1.25,,United Kingdom,True,True,True,False,True,False,False
C571196,23349,ROLL WRAP VINTAGE CHRISTMAS,-12,2011-10-14 12:02:00,1.25,,United Kingdom,True,True,True,False,True,False,False
C571196,23311,VINTAGE CHRISTMAS STOCKING,-6,2011-10-14 12:02:00,2.55,,United Kingdom,True,True,True,False,True,False,False
C571196,23225,CHERUB HEART DECORATION SILVER,-12,2011-10-14 12:02:00,0.83,,United Kingdom,True,True,True,False,True,False,False
C571196,23223,CHRISTMAS TREE HANGING SILVER,-12,2011-10-14 12:02:00,0.83,,United Kingdom,True,True,True,False,True,False,False
C571196,23222,CHRISTMAS TREE HANGING GOLD,-12,2011-10-14 12:02:00,0.83,,United Kingdom,True,True,True,False,True,False,False
C571196,23220,REINDEER HEART DECORATION GOLD,-12,2011-10-14 12:02:00,0.83,,United Kingdom,True,True,True,False,True,False,False
C571196,22866,HAND WARMER SCOTTY DOG DESIGN,-12,2011-10-14 12:02:00,2.1,,United Kingdom,True,True,True,False,True,False,False
C571196,22809,SET OF 6 T-LIGHTS SANTA,-6,2011-10-14 12:02:00,2.95,,United Kingdom,True,True,True,False,True,False,False
C571196,22632,HAND WARMER RED RETROSPOT,-12,2011-10-14 12:02:00,2.1,,United Kingdom,True,True,True,False,True,False,False
C571196,22383,LUNCH BAG SUKI DESIGN,-10,2011-10-14 12:02:00,1.65,,United Kingdom,True,True,True,False,True,False,False
C571196,21731,RED TOADSTOOL LED NIGHT LIGHT,-12,2011-10-14 12:02:00,1.65,,United Kingdom,True,True,True,False,True,False,False
C571196,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,2011-10-14 12:02:00,0.55,,United Kingdom,True,True,True,False,True,False,False
C571196,20727,LUNCH BAG  BLACK SKULL.,-10,2011-10-14 12:02:00,1.65,,United Kingdom,True,True,True,False,True,False,False
C571196,20725,LUNCH BAG RED RETROSPOT,-10,2011-10-14 12:02:00,1.65,,United Kingdom,True,True,True,False,True,False,False
C571220,M,Manual,-1,2011-10-14 13:35:00,599.5,13810,Germany,True,True,True,False,False,False,False
C571233,22667,RECIPE BOX RETROSPOT,-24,2011-10-14 14:22:00,2.55,15856,United Kingdom,True,True,True,False,False,False,False
C571233,22666,RECIPE BOX PANTRY YELLOW DESIGN,-24,2011-10-14 14:22:00,2.55,15856,United Kingdom,True,True,True,False,False,False,False
C571251,22625,RED KITCHEN SCALES,-2,2011-10-14 16:57:00,8.5,13814,Germany,True,True,True,False,False,False,False
571254,23427,damaged,-2,2011-10-14 17:07:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C571262,21787,RAIN PONCHO RETROSPOT,-360,2011-10-16 10:52:00,0.85,12901,United Kingdom,True,True,True,False,False,False,False
C571264,22605,WOODEN CROQUET GARDEN SET,-1,2011-10-16 11:07:00,14.95,17769,United Kingdom,True,True,True,False,False,False,False
C571264,22776,SWEETHEART 3 TIER CAKE STAND,-1,2011-10-16 11:07:00,9.95,17769,United Kingdom,True,True,True,False,False,False,False
C571285,22915,ASSORTED BOTTLE TOP  MAGNETS,-36,2011-10-16 14:26:00,0.42,16533,United Kingdom,True,True,True,False,False,False,False
C571285,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,-30,2011-10-16 14:26:00,0.85,16533,United Kingdom,True,True,True,False,False,False,False
C571285,22924,FRIDGE MAGNETS LA VIE EN ROSE,-30,2011-10-16 14:26:00,0.85,16533,United Kingdom,True,True,True,False,False,False,False
C571287,22191,IVORY DINER WALL CLOCK,-1,2011-10-16 15:03:00,8.5,13610,United Kingdom,True,True,True,False,False,False,False
C571316,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-3,2011-10-17 10:47:00,1.25,15091,United Kingdom,True,True,True,False,False,False,False
C571319,23145,ZINC T-LIGHT HOLDER STAR LARGE,-1,2011-10-17 10:50:00,0.95,17164,United Kingdom,True,True,True,False,False,False,False
C571320,22364,GLASS JAR DIGESTIVE BISCUITS,-4,2011-10-17 10:57:00,2.95,13089,United Kingdom,True,True,True,False,False,False,False
C571321,17129F,BLUE GLASS GEMS IN BAG,-2,2011-10-17 11:04:00,0.85,17096,United Kingdom,True,True,True,False,False,False,False
C571325,M,Manual,-1,2011-10-17 11:09:00,339.02,12783,Portugal,True,True,True,False,False,False,False
C571327,M,Manual,-1,2011-10-17 11:12:00,283.02,12783,Portugal,True,True,True,False,False,False,False
C571329,23413,VINTAGE COFFEE GRINDER BOX,-12,2011-10-17 11:32:00,4.15,17706,United Kingdom,True,True,True,False,False,False,False
C571329,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,2011-10-17 11:32:00,1.0,17706,United Kingdom,True,True,True,False,False,False,False
C571336,22070,SMALL RED RETROSPOT MUG IN BOX,-1,2011-10-17 11:43:00,3.75,16652,United Kingdom,True,True,True,False,False,False,False
C571346,23296,SET OF 6 TEA TIME BAKING CASES,-6,2011-10-17 11:46:00,1.25,16101,United Kingdom,True,True,True,False,False,False,False
C571346,23295,SET OF 12 MINI LOAF BAKING CASES,-6,2011-10-17 11:46:00,0.83,16101,United Kingdom,True,True,True,False,False,False,False
C571346,23294,SET OF 6 SNACK LOAF BAKING CASES,-2,2011-10-17 11:46:00,0.83,16101,United Kingdom,True,True,True,False,False,False,False
C571346,23118,PARISIENNE JEWELLERY DRAWER,-2,2011-10-17 11:46:00,7.5,16101,United Kingdom,True,True,True,False,False,False,False
C571346,23111,PARISIENNE SEWING BOX,-1,2011-10-17 11:46:00,12.5,16101,United Kingdom,True,True,True,False,False,False,False
C571346,22969,HOMEMADE JAM SCENTED CANDLES,-1,2011-10-17 11:46:00,1.45,16101,United Kingdom,True,True,True,False,False,False,False
C571440,CRUK,CRUK Commission,-1,2011-10-17 13:31:00,495.98,14096,United Kingdom,True,True,True,False,False,False,False
571458,21761,damaged,-2,2011-10-17 14:02:00,0.0,,United Kingdom,False,True,True,True,True,False,False
571459,20839,damages,-80,2011-10-17 14:03:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C571466,20977,36 PENCILS TUBE WOODLAND,-16,2011-10-17 14:31:00,1.25,16463,United Kingdom,True,True,True,False,False,False,False
C571473,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,2011-10-17 14:38:00,1.06,12679,France,True,True,True,False,False,False,False
C571499,82494L,WOODEN FRAME ANTIQUE WHITE,-72,2011-10-17 15:07:00,2.55,12454,Spain,True,True,True,False,False,False,False
C571499,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,-12,2011-10-17 15:07:00,8.15,12454,Spain,True,True,True,False,False,False,False
C571499,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-32,2011-10-17 15:07:00,5.95,12454,Spain,True,True,True,False,False,False,False
C571499,82482,WOODEN PICTURE FRAME WHITE FINISH,-72,2011-10-17 15:07:00,2.55,12454,Spain,True,True,True,False,False,False,False
C571499,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-288,2011-10-17 15:07:00,1.25,12454,Spain,True,True,True,False,False,False,False
C571499,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-200,2011-10-17 15:07:00,1.25,12454,Spain,True,True,True,False,False,False,False
C571499,23245,SET OF 3 REGENCY CAKE TINS,-16,2011-10-17 15:07:00,4.15,12454,Spain,True,True,True,False,False,False,False
C571499,23072,MARIE ANTOINETTE TRINKET BOX SILVER,-48,2011-10-17 15:07:00,6.5,12454,Spain,True,True,True,False,False,False,False
C571499,23071,MARIE ANTOINETTE TRINKET BOX GOLD,-48,2011-10-17 15:07:00,6.5,12454,Spain,True,True,True,False,False,False,False
C571499,23064,CINDERELLA CHANDELIER,-10,2011-10-17 15:07:00,41.75,12454,Spain,True,True,True,False,False,False,False
C571499,23057,BEADED CHANDELIER T-LIGHT HOLDER,-48,2011-10-17 15:07:00,4.15,12454,Spain,True,True,True,False,False,False,False
C571499,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-48,2011-10-17 15:07:00,5.39,12454,Spain,True,True,True,False,False,False,False
C571499,23055,IVORY CHANDELIER T-LIGHT HOLDER,-48,2011-10-17 15:07:00,5.39,12454,Spain,True,True,True,False,False,False,False
C571499,22423,REGENCY CAKESTAND 3 TIER,-32,2011-10-17 15:07:00,10.95,12454,Spain,True,True,True,False,False,False,False
C571499,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-32,2011-10-17 15:07:00,2.75,12454,Spain,True,True,True,False,False,False,False
C571501,M,Manual,-1,2011-10-17 15:14:00,153.13,,United Kingdom,True,True,True,False,True,False,False
C571507,16169E,WRAP 50'S  CHRISTMAS,-25,2011-10-17 15:24:00,0.42,13919,Denmark,True,True,True,False,False,False,False
C571507,23511,EMBROIDERED RIBBON REEL EMILY,-5,2011-10-17 15:24:00,2.08,13919,Denmark,True,True,True,False,False,False,False
C571507,22961,JAM MAKING SET PRINTED,-2,2011-10-17 15:24:00,1.45,13919,Denmark,True,True,True,False,False,False,False
C571507,21731,RED TOADSTOOL LED NIGHT LIGHT,-3,2011-10-17 15:24:00,1.65,13919,Denmark,True,True,True,False,False,False,False
C571507,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-10-17 15:24:00,2.95,13919,Denmark,True,True,True,False,False,False,False
C571543,23169,CLASSIC GLASS COOKIE JAR,-6,2011-10-17 16:53:00,4.15,17677,United Kingdom,True,True,True,False,False,False,False
C571619,22192,BLUE DINER WALL CLOCK,-2,2011-10-18 10:58:00,8.5,16140,United Kingdom,True,True,True,False,False,False,False
C571625,POST,POSTAGE,-1,2011-10-18 10:59:00,4.41,16140,United Kingdom,True,True,True,False,False,False,False
C571634,M,Manual,-1,2011-10-18 11:34:00,79.2,16029,United Kingdom,True,True,True,False,False,False,False
C571635,22659,LUNCH BOX I LOVE LONDON,-1,2011-10-18 11:39:00,1.95,16393,United Kingdom,True,True,True,False,False,False,False
C571635,22629,SPACEBOY LUNCH BOX,-1,2011-10-18 11:39:00,1.95,16393,United Kingdom,True,True,True,False,False,False,False
C571637,22381,TOY TIDY PINK POLKADOT,-1,2011-10-18 11:55:00,1.85,14688,United Kingdom,True,True,True,False,False,False,False
C571637,23348,CHILDRENS TOY COOKING UTENSIL SET,-2,2011-10-18 11:55:00,2.08,14688,United Kingdom,True,True,True,False,False,False,False
C571637,22379,RECYCLING BAG RETROSPOT,-39,2011-10-18 11:55:00,1.85,14688,United Kingdom,True,True,True,False,False,False,False
C571639,M,Manual,-1,2011-10-18 12:01:00,120.58,15498,United Kingdom,True,True,True,False,False,False,False
C571678,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-10-18 13:33:00,1.06,12679,France,True,True,True,False,False,False,False
C571680,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-10-18 13:43:00,1.06,12679,France,True,True,True,False,False,False,False
571686,22149,damages,-40,2011-10-18 14:22:00,0.0,,United Kingdom,False,True,True,True,True,False,False
571687,22149,check,-46,2011-10-18 14:23:00,0.0,,United Kingdom,False,True,True,True,True,False,False
571689,85135B,,-27,2011-10-18 14:28:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C571695,84992,72 SWEETHEART FAIRY CAKE CASES,-24,2011-10-18 14:46:00,0.55,14776,United Kingdom,True,True,True,False,False,False,False
C571695,23078,ICE CREAM PEN LIP GLOSS,-24,2011-10-18 14:46:00,1.25,14776,United Kingdom,True,True,True,False,False,False,False
C571695,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,2011-10-18 14:46:00,0.42,14776,United Kingdom,True,True,True,False,False,False,False
C571695,23002,TRAVEL CARD WALLET SKULLS,-24,2011-10-18 14:46:00,0.42,14776,United Kingdom,True,True,True,False,False,False,False
C571695,22998,TRAVEL CARD WALLET KEEP CALM,-24,2011-10-18 14:46:00,0.42,14776,United Kingdom,True,True,True,False,False,False,False
C571695,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,2011-10-18 14:46:00,0.55,14776,United Kingdom,True,True,True,False,False,False,False
C571695,22741,FUNKY DIVA PEN,-48,2011-10-18 14:46:00,0.85,14776,United Kingdom,True,True,True,False,False,False,False
C571695,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,-48,2011-10-18 14:46:00,1.25,14776,United Kingdom,True,True,True,False,False,False,False
C571695,22664,TOY TIDY DOLLY GIRL DESIGN,-10,2011-10-18 14:46:00,2.1,14776,United Kingdom,True,True,True,False,False,False,False
C571695,22523,CHILDS GARDEN FORK PINK,-12,2011-10-18 14:46:00,0.85,14776,United Kingdom,True,True,True,False,False,False,False
C571695,22522,CHILDS GARDEN FORK BLUE,-12,2011-10-18 14:46:00,0.85,14776,United Kingdom,True,True,True,False,False,False,False
C571695,22380,TOY TIDY SPACEBOY,-10,2011-10-18 14:46:00,2.1,14776,United Kingdom,True,True,True,False,False,False,False
C571695,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,2011-10-18 14:46:00,0.55,14776,United Kingdom,True,True,True,False,False,False,False
C571695,21703,BAG 125g SWIRLY MARBLES,-60,2011-10-18 14:46:00,0.42,14776,United Kingdom,True,True,True,False,False,False,False
C571695,21213,PACK OF 72 SKULL CAKE CASES,-48,2011-10-18 14:46:00,0.55,14776,United Kingdom,True,True,True,False,False,False,False
C571695,20975,12 PENCILS SMALL TUBE RED RETROSPOT,-24,2011-10-18 14:46:00,0.65,14776,United Kingdom,True,True,True,False,False,False,False
C571699,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2011-10-18 14:51:00,7.95,15106,United Kingdom,True,True,True,False,False,False,False
C571707,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,2011-10-18 15:33:00,1.45,14056,United Kingdom,True,True,True,False,False,False,False
C571707,23196,VINTAGE LEAF MAGNETIC NOTEPAD,-2,2011-10-18 15:33:00,1.45,14056,United Kingdom,True,True,True,False,False,False,False
C571707,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-10-18 15:33:00,1.45,14056,United Kingdom,True,True,True,False,False,False,False
C571707,22899,CHILDREN'S APRON DOLLY GIRL,-3,2011-10-18 15:33:00,2.1,14056,United Kingdom,True,True,True,False,False,False,False
C571707,23199,JUMBO BAG APPLES,-1,2011-10-18 15:33:00,2.08,14056,United Kingdom,True,True,True,False,False,False,False
C571707,23250,VINTAGE RED TRIM ENAMEL BOWL,-1,2011-10-18 15:33:00,1.25,14056,United Kingdom,True,True,True,False,False,False,False
C571707,M,Manual,-2,2011-10-18 15:33:00,0.42,14056,United Kingdom,True,True,True,False,False,False,False
C571707,10135,COLOURING PENCILS BROWN TUBE,-1,2011-10-18 15:33:00,1.25,14056,United Kingdom,True,True,True,False,False,False,False
C571707,23193,BUFFALO BILL TREASURE BOOK BOX,-2,2011-10-18 15:33:00,2.25,14056,United Kingdom,True,True,True,False,False,False,False
C571707,23194,GYMKHANA TREASURE BOOK BOX,-4,2011-10-18 15:33:00,2.25,14056,United Kingdom,True,True,True,False,False,False,False
C571707,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-1,2011-10-18 15:33:00,3.29,14056,United Kingdom,True,True,True,False,False,False,False
C571707,21155,RED RETROSPOT PEG BAG,-1,2011-10-18 15:33:00,2.55,14056,United Kingdom,True,True,True,False,False,False,False
C571711,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,-1,2011-10-18 16:21:00,8.95,15296,United Kingdom,True,True,True,False,False,False,False
C571711,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-10-18 16:21:00,4.95,15296,United Kingdom,True,True,True,False,False,False,False
571723,85211,,-1,2011-10-18 17:30:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C571750,M,Manual,-1,2011-10-19 11:16:00,3949.32,12744,Singapore,True,True,True,False,False,False,False
C571750,M,Manual,-1,2011-10-19 11:16:00,2118.74,12744,Singapore,True,True,True,False,False,False,False
C571814,23200,JUMBO BAG PEARS,-1,2011-10-19 11:45:00,1.79,14477,United Kingdom,True,True,True,False,False,False,False
C571838,23322,LARGE WHITE HEART OF WICKER,-5,2011-10-19 12:12:00,2.95,17841,United Kingdom,True,True,True,False,False,False,False
C571838,22120,WELCOME  WOODEN BLOCK LETTERS,-3,2011-10-19 12:12:00,9.95,17841,United Kingdom,True,True,True,False,False,False,False
C571854,22784,LANTERN CREAM GAZEBO,-1,2011-10-19 13:24:00,4.95,15826,United Kingdom,True,True,True,False,False,False,False
C571855,22429,ENAMEL MEASURING JUG CREAM,-3,2011-10-19 13:36:00,4.25,17462,United Kingdom,True,True,True,False,False,False,False
C571856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2011-10-19 13:37:00,2.95,17063,United Kingdom,True,True,True,False,False,False,False
C571858,23149,ANTIQUE IVORY WIRE BOWL SMALL,-5,2011-10-19 13:38:00,2.49,14257,United Kingdom,True,True,True,False,False,False,False
C571859,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-1,2011-10-19 13:39:00,1.95,15159,United Kingdom,True,True,True,False,False,False,False
C571859,85159A,"BLACK TEA,COFFEE,SUGAR JARS",-1,2011-10-19 13:39:00,1.95,15159,United Kingdom,True,True,True,False,False,False,False
C571859,84976,RECTANGULAR SHAPED MIRROR,-12,2011-10-19 13:39:00,0.79,15159,United Kingdom,True,True,True,False,False,False,False
C571860,82583,HOT BATHS METAL SIGN,-1,2011-10-19 13:42:00,2.1,14175,United Kingdom,True,True,True,False,False,False,False
C571860,21166,COOK WITH WINE METAL SIGN,-3,2011-10-19 13:42:00,2.08,14175,United Kingdom,True,True,True,False,False,False,False
C571860,21181,PLEASE ONE PERSON METAL SIGN,-1,2011-10-19 13:42:00,2.1,14175,United Kingdom,True,True,True,False,False,False,False
C571860,23423,PANTRY 3 HOOK ROLLING PIN HANGER,-1,2011-10-19 13:42:00,3.75,14175,United Kingdom,True,True,True,False,False,False,False
C571860,23164,REGENCY CAKE SLICE,-1,2011-10-19 13:42:00,4.95,14175,United Kingdom,True,True,True,False,False,False,False
C571860,22942,CHRISTMAS LIGHTS 10 SANTAS,-1,2011-10-19 13:42:00,8.5,14175,United Kingdom,True,True,True,False,False,False,False
C571860,22625,RED KITCHEN SCALES,-1,2011-10-19 13:42:00,8.5,14175,United Kingdom,True,True,True,False,False,False,False
C571861,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,2011-10-19 13:43:00,3.95,16670,United Kingdom,True,True,True,False,False,False,False
C571862,23355,HOT WATER BOTTLE KEEP CALM,-5,2011-10-19 13:45:00,4.95,13422,United Kingdom,True,True,True,False,False,False,False
C571893,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-10-19 14:13:00,2.95,13314,United Kingdom,True,True,True,False,False,False,False
C571893,22180,RETROSPOT LAMP,-2,2011-10-19 14:13:00,9.95,13314,United Kingdom,True,True,True,False,False,False,False
C571893,21534,DAIRY MAID LARGE MILK JUG,-3,2011-10-19 14:13:00,4.95,13314,United Kingdom,True,True,True,False,False,False,False
C571893,21530,DAIRY MAID TOASTRACK,-18,2011-10-19 14:13:00,0.79,13314,United Kingdom,True,True,True,False,False,False,False
C571893,21217,RED RETROSPOT ROUND CAKE TINS,-1,2011-10-19 14:13:00,9.95,13314,United Kingdom,True,True,True,False,False,False,False
C571893,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-4,2011-10-19 14:13:00,4.95,13314,United Kingdom,True,True,True,False,False,False,False
C571893,84818,DANISH ROSE PHOTO FRAME,-17,2011-10-19 14:13:00,0.79,13314,United Kingdom,True,True,True,False,False,False,False
C571893,47504K,ENGLISH ROSE GARDEN SECATEURS,-12,2011-10-19 14:13:00,0.79,13314,United Kingdom,True,True,True,False,False,False,False
C571893,23494,VINTAGE DOILY DELUXE SEWING KIT,-3,2011-10-19 14:13:00,5.95,13314,United Kingdom,True,True,True,False,False,False,False
C571893,23404,HOME SWEET HOME BLACKBOARD,-6,2011-10-19 14:13:00,4.95,13314,United Kingdom,True,True,True,False,False,False,False
C571893,23108,SET OF 10 LED DOLLY LIGHTS,-2,2011-10-19 14:13:00,6.25,13314,United Kingdom,True,True,True,False,False,False,False
C571893,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-3,2011-10-19 14:13:00,4.95,13314,United Kingdom,True,True,True,False,False,False,False
C571893,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-3,2011-10-19 14:13:00,4.95,13314,United Kingdom,True,True,True,False,False,False,True
C571896,22494,EMERGENCY FIRST AID TIN,-2,2011-10-19 14:18:00,1.25,16533,United Kingdom,True,True,True,False,False,False,False
C571897,23169,CLASSIC GLASS COOKIE JAR,-3,2011-10-19 14:19:00,4.15,16157,United Kingdom,True,True,True,False,False,False,False
C571902,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2011-10-19 14:39:00,8.5,14488,United Kingdom,True,True,True,False,False,False,False
C571902,22812,PACK 3 BOXES CHRISTMAS PANNETONE,-3,2011-10-19 14:39:00,1.95,14488,United Kingdom,True,True,True,False,False,False,False
C571902,21889,WOODEN BOX OF DOMINOES,-2,2011-10-19 14:39:00,1.25,14488,United Kingdom,True,True,True,False,False,False,False
C571907,21485,RETROSPOT HEART HOT WATER BOTTLE,-3,2011-10-19 14:55:00,4.95,14297,United Kingdom,True,True,True,False,False,False,False
571915,21627,check,-32,2011-10-19 15:34:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C571919,23354,6 GIFT TAGS 50'S CHRISTMAS,-36,2011-10-19 16:08:00,0.83,17350,United Kingdom,True,True,True,False,False,False,False
C571925,85185B,PINK HORSE SOCK PUPPET KIT,-1,2011-10-19 16:31:00,2.95,13115,United Kingdom,True,True,True,False,False,False,False
C571925,23494,VINTAGE DOILY DELUXE SEWING KIT,-5,2011-10-19 16:31:00,5.95,13115,United Kingdom,True,True,True,False,False,False,False
C571925,22139,RETROSPOT TEA SET CERAMIC 11 PC,-1,2011-10-19 16:31:00,4.95,13115,United Kingdom,True,True,True,False,False,False,False
C571927,21452,TOADSTOOL MONEY BOX,-1,2011-10-19 16:41:00,2.95,13109,United Kingdom,True,True,True,False,False,False,False
C571928,23494,VINTAGE DOILY DELUXE SEWING KIT,-5,2011-10-19 16:44:00,5.95,12720,Germany,True,True,True,False,False,False,False
C572022,22456,NATURAL SLATE CHALKBOARD LARGE,-2,2011-10-20 10:58:00,4.95,16474,United Kingdom,True,True,True,False,False,False,False
C572027,22147,FELTCRAFT BUTTERFLY HEARTS,-2,2011-10-20 11:44:00,1.45,15754,United Kingdom,True,True,True,False,False,False,False
C572029,22427,ENAMEL FLOWER JUG CREAM,-3,2011-10-20 11:48:00,5.95,17651,United Kingdom,True,True,True,False,False,False,False
C572059,21682,LARGE MEDINA STAMPED METAL BOWL,-3,2011-10-20 12:45:00,4.95,17346,United Kingdom,True,True,True,False,False,False,False
